lhs_profile	rhs_profile	third_profile	lhs_target_kind	rhs_target_kind	third_target_kind	status	behavior_class	result_type	result_profile	edge_case	edge_case_id	test_seed_class	diagnostic_class	notes
mixed.float.zero	float.zero					supported	deterministic_value	mixed_t	mixed.float.zero	true	coalesce.mixed.to.float_t.mixed.float.zero.rhs.float.zero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.float.zero	float.nonzero					supported	deterministic_value	mixed_t	mixed.float.zero	true	coalesce.mixed.to.float_t.mixed.float.zero.rhs.float.nonzero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.float.nonzero	float.zero					supported	deterministic_value	mixed_t	mixed.float.nonzero	true	coalesce.mixed.to.float_t.mixed.float.nonzero.rhs.float.zero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.float.nonzero	float.nonzero					supported	deterministic_value	mixed_t	mixed.float.nonzero	true	coalesce.mixed.to.float_t.mixed.float.nonzero.rhs.float.nonzero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.string.empty	float.zero					supported	deterministic_value	mixed_t	mixed.string.empty	true	coalesce.mixed.to.float_t.mixed.string.empty.rhs.float.zero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.string.empty	float.nonzero					supported	deterministic_value	mixed_t	mixed.string.empty	true	coalesce.mixed.to.float_t.mixed.string.empty.rhs.float.nonzero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.string.zero_string	float.zero					supported	deterministic_value	mixed_t	mixed.string.zero_string	true	coalesce.mixed.to.float_t.mixed.string.zero_string.rhs.float.zero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.string.zero_string	float.nonzero					supported	deterministic_value	mixed_t	mixed.string.zero_string	true	coalesce.mixed.to.float_t.mixed.string.zero_string.rhs.float.nonzero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.string.bool_false_literal	float.zero					supported	deterministic_value	mixed_t	mixed.string.bool_false_literal	true	coalesce.mixed.to.float_t.mixed.string.bool_false_literal.rhs.float.zero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.string.bool_false_literal	float.nonzero					supported	deterministic_value	mixed_t	mixed.string.bool_false_literal	true	coalesce.mixed.to.float_t.mixed.string.bool_false_literal.rhs.float.nonzero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.string.bool_true_literal	float.zero					supported	deterministic_value	mixed_t	mixed.string.bool_true_literal	true	coalesce.mixed.to.float_t.mixed.string.bool_true_literal.rhs.float.zero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.string.bool_true_literal	float.nonzero					supported	deterministic_value	mixed_t	mixed.string.bool_true_literal	true	coalesce.mixed.to.float_t.mixed.string.bool_true_literal.rhs.float.nonzero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.string.nonempty_nonzero_nonbool_literal	float.zero					supported	deterministic_value	mixed_t	mixed.string.nonempty_nonzero_nonbool_literal	true	coalesce.mixed.to.float_t.mixed.string.nonempty_nonzero_nonbool_literal.rhs.float.zero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.string.nonempty_nonzero_nonbool_literal	float.nonzero					supported	deterministic_value	mixed_t	mixed.string.nonempty_nonzero_nonbool_literal	true	coalesce.mixed.to.float_t.mixed.string.nonempty_nonzero_nonbool_literal.rhs.float.nonzero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.hash.empty	float.zero					supported	deterministic_value	mixed_t	mixed.hash.empty	true	coalesce.mixed.to.float_t.mixed.hash.empty.rhs.float.zero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.hash.empty	float.nonzero					supported	deterministic_value	mixed_t	mixed.hash.empty	true	coalesce.mixed.to.float_t.mixed.hash.empty.rhs.float.nonzero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.hash.nonempty	float.zero					supported	deterministic_value	mixed_t	mixed.hash.nonempty	true	coalesce.mixed.to.float_t.mixed.hash.nonempty.rhs.float.zero	runtime_success		Non-null mixed preserves the left dynamic carrier.
mixed.hash.nonempty	float.nonzero					supported	deterministic_value	mixed_t	mixed.hash.nonempty	true	coalesce.mixed.to.float_t.mixed.hash.nonempty.rhs.float.nonzero	runtime_success		Non-null mixed preserves the left dynamic carrier.
